ID,TimeStamp,Temperature,RelativeHumidity,Light,OxygenLevels,HumidityRatio,GTOccupancy
5827,08-02-15 18:56,19.2,27.6,0,429,0.003793214,0
3844,07-02-15 9:53,20.96333333,18.79,204.3333333,460.3333333,0.002876047,0
185,04-02-15 20:55,21.6,26.39,0,503.5,0.004209139,0
1009,05-02-15 10:38,22.1,26.2,469,1003,0.004309086,1
592,05-02-15 3:42,21,24.5,0,445,0.003763837,0
2390,06-02-15 9:40,21.2,21.06666667,449.3333333,789.6666667,0.003273823,1
7821,10-02-15 4:11,20.2,32.9,0,450,0.004819147,0
3312,07-02-15 1:01,19.89,18.7,0,436,0.002677892,0
1121,05-02-15 12:30,22.7,26.89,520,1110.333333,0.004588962,1
425,05-02-15 0:55,21.1,25.5,0,446,0.003942734,0
5894,08-02-15 20:04,19.39,27.6,0,434,0.003838647,0
2087,06-02-15 4:37,20.445,18.7,0,435,0.00277185,0
6304,09-02-15 2:54,19.445,26.65,0,464,0.003718513,0
4948,08-02-15 4:18,19.29,31.34,0,437,0.004335194,0
1709,05-02-15 22:19,20.6,20.84,0,452.5,0.003120478,0
4482,07-02-15 20:31,20,25.6,0,443,0.003697088,0
7785,10-02-15 3:35,20.2,32.9,0,452,0.004819147,0
2686,06-02-15 14:36,22.125,20.3175,556.75,769.25,0.003341523,1
7662,10-02-15 1:32,20.29,32.95,0,468,0.004853669,0
6577,09-02-15 7:27,19.5,26.15,0,471,0.003660913,0
3166,06-02-15 22:36,20.05,18.84,0,442.5,0.002725024,0
7676,10-02-15 1:46,20.29,32.96666667,0,466.3333333,0.004856144,0
7143,09-02-15 16:53,22.1,38.79,433,1997.5,0.006401059,1
7118,09-02-15 16:27,22.1,39.0425,442.5,2014,0.006443158,1
6919,09-02-15 13:08,21.5,33.29,469,1262,0.005286349,1
2775,06-02-15 16:05,22,20.8675,469,867.75,0.003406275,1
1770,05-02-15 23:19,20.39,21.29,0,445.3333333,0.003146948,0
6746,09-02-15 10:15,20.79,31.8225,438,1143.75,0.004834268,1
6896,09-02-15 12:46,21.4725,33.8975,499,1337.25,0.005374516,1
7921,10-02-15 5:51,20.1,33.09,0,441,0.004817065,0
2231,06-02-15 7:01,20.2,18.6,0,432,0.002715358,0
903,05-02-15 8:53,21.39,24.29,451.5,781,0.003822332,1
3171,06-02-15 22:40,20,18.84,0,442,0.002716562,0
4304,07-02-15 17:34,20.5,21.29,0,442,0.003168499,0
3217,06-02-15 23:26,20,18.79,0,441,0.002709321,0
1526,05-02-15 19:15,21.2,20.495,0,560.5,0.00318453,0
7147,09-02-15 16:57,22.1,38.8725,433,1997.5,0.006414814,1
361,04-02-15 23:51,21.2,25.29,0,465,0.003934293,0
6917,09-02-15 13:07,21.5,33.29,471,1255.333333,0.005286349,1
1423,05-02-15 17:32,22.2,24.65,433,921,0.004077427,1
2564,06-02-15 12:34,21.745,20.445,499,821,0.003285115,1
4244,07-02-15 16:34,20.85666667,20,9.333333333,441.3333333,0.003042041,0
6261,09-02-15 2:10,19.39,26.89,0,472,0.003739306,0
3492,07-02-15 4:01,19.79,19.29,0,443,0.002745599,0
4620,07-02-15 22:50,19.7,28.5,0,440.5,0.00404226,0
6503,09-02-15 6:13,19.5,26.5,0,464.5,0.003710204,0
1418,05-02-15 17:28,22.2225,24.84,433,933.25,0.004114734,1
3525,07-02-15 4:34,19.79,19.29,0,446,0.002745599,0
4933,08-02-15 4:02,19.39,31.2,0,437,0.004342836,0
2435,06-02-15 10:25,21.35666667,21.2,468,844.3333333,0.003326636,1
1994,06-02-15 3:04,20.5,19.1,0,433,0.002841082,0
4369,07-02-15 18:39,20.245,22.9725,0,436,0.003366537,0
3551,07-02-15 5:00,19.745,19.39,0,442,0.002752165,0
4286,07-02-15 17:16,20.6,20.96333333,0,433.6666667,0.003139038,0
3905,07-02-15 10:54,22.1,17.9725,351,457.5,0.002949501,0
6738,09-02-15 10:08,20.7,31.79,438,1106.75,0.004802391,1
5755,08-02-15 17:44,19.39,27.2,0,423,0.003782676,0
2009,06-02-15 3:19,20.5,19,0,433,0.00282614,0
4866,08-02-15 2:55,19.39,31.1,0,434,0.00432882,0
6779,09-02-15 10:49,21,32.545,454,1300.75,0.005009712,1
6667,09-02-15 8:57,19.63333333,27.79,393.6666667,515,0.003924535,1
1721,05-02-15 22:31,20.55,21,0,450.5,0.003134826,0
3733,07-02-15 8:03,19.6,19.5,0,449,0.002742927,0
2320,06-02-15 8:30,20.865,19.7425,429.5,589.75,0.003004233,1
6777,09-02-15 10:46,21,32.52666667,454,1287.666667,0.005006867,1
5966,08-02-15 21:16,19.46333333,27.56666667,0,450,0.003851625,0
2363,06-02-15 9:13,20.945,20.55,447,707.5,0.003143236,1
1732,05-02-15 22:41,20.5,21.1,0,452,0.003140079,0
4121,07-02-15 14:31,22.35666667,17.5,119,442.3333333,0.002917044,0
4296,07-02-15 17:25,20.5,21.1,0,434,0.003140079,0
4733,08-02-15 0:42,19.6,29.89,0,440,0.004214317,0
4945,08-02-15 4:14,19.29,31.29,0,439.5,0.00432823,0
4125,07-02-15 14:35,22.29,17.6,119,438,0.002921859,0
1772,05-02-15 23:22,20.39,21.29,0,444.5,0.003146948,0
4445,07-02-15 19:54,20,24.89,0,440,0.003593959,0
6929,09-02-15 13:19,21.39,33.0675,26.5,1201.25,0.005215161,0
5545,08-02-15 14:15,20.66666667,26.35666667,142.3333333,421,0.003968141,0
7777,10-02-15 3:27,20.29,32.9,0,448,0.004846247,0
7862,10-02-15 4:52,20.1,33,0,449.6666667,0.004803862,0
1533,05-02-15 19:23,21.1,20.1,0,538,0.003103636,0
3900,07-02-15 10:50,22.1,17.9725,342,461.25,0.002949501,0
3674,07-02-15 7:04,19.7,19.29,0,446.5,0.002730238,0
493,05-02-15 2:03,21,25,0,440.6666667,0.003841124,0
635,05-02-15 4:25,20.89,24.2,0,442,0.003692263,0
3243,06-02-15 23:53,19.89,18.79,0,438.5,0.002690836,0
4480,07-02-15 20:30,20,25.5,0,440,0.003682561,0
4399,07-02-15 19:08,20.2,23.745,0,444,0.003470652,0
5668,08-02-15 16:18,19.7,26.79,31,419.3333333,0.003798244,0
1188,05-02-15 13:38,22.29,26.2,487.3333333,890,0.004359593,0
1290,05-02-15 15:20,22.6,28.1475,471.5,1105.25,0.004775922,1
3823,07-02-15 9:33,20.5,19.025,172.5,460.5,0.002829875,0
6235,09-02-15 1:45,19.39,27.2,0,466,0.003782676,0
5204,08-02-15 8:34,19.2,31.1,6,428.6666667,0.004277545,0
1881,06-02-15 1:11,20.29,20.7,0,437,0.003040374,0
2382,06-02-15 9:32,21.1,21.2,448,786.75,0.003274381,1
5944,08-02-15 20:54,19.39,27.39,0,447,0.003809261,0
2679,06-02-15 14:29,22.05,20.05,557.25,773.75,0.003282176,1
2442,06-02-15 10:32,21.29,21.175,475.25,826.75,0.003309066,1
3843,07-02-15 9:53,20.89,18.82333333,241.3333333,459.3333333,0.002868147,0
5667,08-02-15 16:17,19.7,26.79,31,421.5,0.003798244,0
6834,09-02-15 11:44,21.39,33.2675,475.25,1449.25,0.005246969,1
2658,06-02-15 14:08,21.79,19.05,531.5,637,0.00306833,1
1068,05-02-15 11:38,22.2,27,454,1134.25,0.00446894,1
6678,09-02-15 9:08,19.9175,28.8175,393,606.5,0.004143485,1
8024,10-02-15 7:34,20.29,33,0,454.6666667,0.004861092,0
6725,09-02-15 9:55,20.6,31.32333333,447,1013,0.004702066,1
1027,05-02-15 10:57,22.075,26.365,464,1039.5,0.004329763,1
4091,07-02-15 14:00,22.6,17.125,168.75,436.5,0.00289697,0
4531,07-02-15 21:21,19.89,26.84,0,429.5,0.003850779,0
6822,09-02-15 11:31,21.29,33.145,464,1421.75,0.005195269,1
6455,09-02-15 5:25,19.5,26.7,0,463,0.003738374,0
4408,07-02-15 19:18,20.1,24,0,436,0.003486374,0
7663,10-02-15 1:33,20.29,32.9,0,466,0.004846247,0
2707,06-02-15 14:57,22.2,21.1475,526,875,0.003494813,1
7031,09-02-15 15:01,21.89,36.5725,455.5,1605.25,0.005954077,1
5183,08-02-15 8:12,19.245,31.1,0,437,0.004289641,0
6312,09-02-15 3:02,19.39,26.7,0,469,0.003712727,0
4228,07-02-15 16:18,21.075,19.575,24,441.25,0.003017517,0
3909,07-02-15 10:59,22.2,17.89,333,459.75,0.002953926,0
2930,06-02-15 18:40,21,20,0,630.5,0.003069109,0
911,05-02-15 9:01,21.5,24.35666667,465.6666667,786.6666667,0.003858962,1
2692,06-02-15 14:42,22.2,20.7225,539,816.75,0.003424191,1
2773,06-02-15 16:02,21.9725,21.315,473,869.75,0.003473866,1
3024,06-02-15 20:13,20.39,19.1,0,465,0.002821768,0
1327,05-02-15 15:56,22.5,27,469,1063.5,0.00455185,1
7175,09-02-15 17:25,22.1,38.79666667,433,2012.333333,0.006402171,1
7317,09-02-15 19:46,20.7,35.29,0,1059,0.005335658,0
3267,07-02-15 0:16,20,18.79,0,435,0.002709321,0
6167,09-02-15 0:36,19.445,26.89,0,462.5,0.003752202,0
5736,08-02-15 17:25,19.39,27.2,14,423.75,0.003782676,0
2384,06-02-15 9:34,21.1,21.1,454.75,779.75,0.003258855,1
7508,09-02-15 22:58,20.5,33.09,0,550,0.004938586,0
7812,10-02-15 4:01,20.2,32.9,0,445,0.004819147,0
1070,05-02-15 11:39,22.2,27.05,454,1131,0.004477275,1
1825,06-02-15 0:15,20.15,21.245,0,450,0.003093788,0
7857,10-02-15 4:46,20.2,33,0,444,0.004833908,0
7184,09-02-15 17:34,22.29,38.59,419,1992.5,0.006442602,1
4650,07-02-15 23:19,19.7,29,0,432,0.004113646,0
752,05-02-15 6:22,20.85666667,23.06666667,0,450.5,0.00351112,0
790,05-02-15 7:00,20.73,22.79,0,449,0.003441677,0
5838,08-02-15 19:08,19.2,27.7,0,439,0.003807042,0
2290,06-02-15 7:59,20.4175,19.29,411,497,0.002854832,1
6433,09-02-15 5:03,19.39,26.79,0,462.5,0.003725317,0
5041,08-02-15 5:51,19.34,31.55,0,439.5,0.004378153,0
4231,07-02-15 16:21,21,19.675,24,436,0.003018994,0
7153,09-02-15 17:03,22.1,39.0225,433,2012.25,0.006439823,1
6702,09-02-15 9:32,20.39,30.7,433,850,0.004548042,1
3174,06-02-15 22:44,20,18.84,0,444,0.002716562,0
601,05-02-15 3:51,21,24.39,0,444,0.003746836,0
6794,09-02-15 11:04,21.13333333,33.09666667,458,1371,0.005137583,1
5579,08-02-15 14:49,20.39,26.2,72.33333333,421.6666667,0.003877236,0
6905,09-02-15 12:55,21.5,33.59,504,1312,0.005334397,1
4112,07-02-15 14:22,22.5,17.39,117,437,0.002924112,0
5096,08-02-15 6:46,19.2,31.5,0,430.5,0.004332945,0
5167,08-02-15 7:57,19.26,31.16666667,0,436.6666667,0.004302947,0
7635,10-02-15 1:05,20.29,33,0,470,0.004861092,0
2116,06-02-15 5:06,20.39,18.7,0,434,0.002762411,0
4159,07-02-15 15:08,21.9725,18.025,69.75,441,0.00293514,0
1346,05-02-15 16:15,22.39,26.695,444,1054,0.004469852,1
7049,09-02-15 15:19,21.9175,37.15,440.25,1727.5,0.006059271,1
4336,07-02-15 18:06,20.39,22.1,0,442.5,0.003267305,0
1285,05-02-15 15:15,22.6,28.2,524.6666667,1102,0.004784898,1
1334,05-02-15 16:04,22.445,26.9,456,1064,0.004519625,1
1805,05-02-15 23:55,20.29,21.29,0,439.5,0.003127468,0
1220,05-02-15 14:10,22.23,25.82333333,454,777.3333333,0.004280711,0
753,05-02-15 6:23,20.89,23.1,0,445.6666667,0.003523482,0
6932,09-02-15 13:21,21.315,33.045,13,1196.25,0.005187477,0
1507,05-02-15 18:56,21.2,21.6,0,616,0.003357152,0
4124,07-02-15 14:34,22.365,17.6,116,442,0.002935286,0
3281,07-02-15 0:30,20,18.7,0,439,0.002696288,0
692,05-02-15 5:22,20.89,23.5,0,452,0.003584847,0
676,05-02-15 5:06,20.89,23.7,0,446,0.003615533,0
654,05-02-15 4:44,20.89,24,0,445,0.003661569,0
5634,08-02-15 15:43,19.92666667,26.39,37,421.3333333,0.003794491,0
1088,05-02-15 11:57,22.175,27.125,458.5,1127.75,0.004482898,1
4450,07-02-15 19:59,20,25.025,0,442,0.003613566,0
6463,09-02-15 5:32,19.5,26.7,0,461,0.003738374,0
5716,08-02-15 17:06,19.42666667,27.13333333,6,428,0.003782021,0
956,05-02-15 9:46,22.1,26.2,439,1025.666667,0.004309086,1
6690,09-02-15 9:20,20.125,29.9725,419,743.75,0.004366853,1
1588,05-02-15 20:18,21.2,19.34,0,486.5,0.003004198,0
2727,06-02-15 15:16,22.16666667,21.76,509,920.3333333,0.003589282,1
5885,08-02-15 19:54,19.39,27.6,0,443,0.003838647,0
4578,07-02-15 22:08,19.79,27.7,0,443,0.00395022,0
6163,09-02-15 0:33,19.39,26.89,0,466,0.003739306,0
1752,05-02-15 23:02,20.5,21.26,0,448.3333333,0.003164011,0
2463,06-02-15 10:53,21.7,21.075,482.75,850.75,0.00337754,1
3839,07-02-15 9:49,20.815,18.815,205,458.5,0.00285361,0
6533,09-02-15 6:42,19.39,26.29,0,458,0.00365538,0
2738,06-02-15 15:28,22.1,21.625,496.5,895,0.003552343,1
6650,09-02-15 8:39,19.5,27,0,471,0.003780633,0
1631,05-02-15 21:01,20.96333333,19.79,0,472.6666667,0.003029855,0
6075,08-02-15 23:05,19.5,27.79,0,451,0.003891944,0
2699,06-02-15 14:49,22.2,20.66333333,512,832,0.003414361,1
5695,08-02-15 16:45,19.525,26.945,24,422,0.00377879,0
2195,06-02-15 6:24,20.29,18.7,0,433.3333333,0.002745321,0
1054,05-02-15 11:23,22.175,26.675,460,1062.5,0.004408,1
6132,09-02-15 0:02,19.5,27.1,0,458,0.003794721,0
4032,07-02-15 13:01,23.1,17.06666667,266,446.3333333,0.0029763,0
6811,09-02-15 11:21,21.2,33.16333333,504,1402.666667,0.005169305,1
7210,09-02-15 18:00,22.075,37.8975,433,1819.25,0.006242684,1
7243,09-02-15 18:33,21.53333333,36.79,0,1508.333333,0.005859422,0
6073,08-02-15 23:03,19.5,27.79,0,449.5,0.003891944,0
245,04-02-15 21:55,21.42666667,25.73,0,484.6666667,0.004059579,0
4533,07-02-15 21:23,19.89,26.675,0,443,0.00382696,0
2241,06-02-15 7:11,20.2,18.6,0,436,0.002715358,0
4648,07-02-15 23:18,19.7,29,0,438.5,0.004113646,0
3503,07-02-15 4:13,19.79,19.29,0,442.3333333,0.002745599,0
2273,06-02-15 7:43,20.175,18.675,422.5,440.75,0.002722124,0
997,05-02-15 10:27,22.05,26.34,469,1024.5,0.004318995,1
328,04-02-15 23:18,21.2,25.5,0,467,0.003967171,0
2260,06-02-15 7:30,20.2,18.5,0,436.5,0.002700696,0
2715,06-02-15 15:04,22.175,21.39,513.5,899.25,0.003529707,1
1089,05-02-15 11:58,22.2,27.1,461.5,1122.5,0.004485611,1
1047,05-02-15 11:17,22.2,26.6,449.5,1075.5,0.004402265,1
788,05-02-15 6:58,20.7,22.79,0,455,0.003435287,0
7167,09-02-15 17:17,22.1,39.09,433,2013,0.006451078,1
1981,06-02-15 2:51,20.445,19.05,0,435,0.002823965,0
4810,08-02-15 1:59,19.5,30.6,0,439,0.004288193,0
5714,08-02-15 17:04,19.4175,27.125,6,428,0.003778683,0
7277,09-02-15 19:07,21,36.09,0,1267,0.005560279,0
7841,10-02-15 4:31,20.2,33,0,445.5,0.004833908,0
6616,09-02-15 8:06,19.5,26.5,0,472,0.003710204,0
1923,06-02-15 1:53,20.5,19.89,0,439.5,0.002959152,0
3482,07-02-15 3:52,19.79,19.2,0,438,0.002732733,0
6764,09-02-15 10:34,20.89,32.33333333,439,1212,0.004943051,1
5533,08-02-15 14:03,20.7,26.5,140.5,415,0.003998115,0
5486,08-02-15 13:15,20.7,28.16666667,260.3333333,422,0.004251287,0
2123,06-02-15 5:12,20.35666667,18.6,0,428.6666667,0.002741897,0
4924,08-02-15 3:53,19.39,31.2,0,436,0.004342836,0
2480,06-02-15 11:10,21.76,20.73,471,849,0.003334225,1
1967,06-02-15 2:37,20.6,19.29,0,434,0.002887311,0
2578,06-02-15 12:48,21.7,20,495.25,763,0.00320437,1
3413,07-02-15 2:43,19.89,19,0,443,0.00272104,0
1154,05-02-15 13:04,22.89,26,564,997.75,0.004487759,0
5956,08-02-15 21:06,19.39,27.39,0,450,0.003809261,0
3975,07-02-15 12:04,22.89,17.6,336,448.6666667,0.003030803,0
996,05-02-15 10:25,22.025,26.4425,469,1034.25,0.004329269,1
2477,06-02-15 11:06,21.7,20.6,489,846,0.003301012,1
1100,05-02-15 12:10,22.2,27,502.3333333,1083.666667,0.00446894,1
25,04-02-15 18:15,22.89,27.5,0,689.5,0.004748645,0
6213,09-02-15 1:23,19.39,27.2,0,464,0.003782676,0
2752,06-02-15 15:42,22.1,21.3925,486.5,908.5,0.003513935,1
5047,08-02-15 5:57,19.29,31.6,0,435,0.004371412,0
284,04-02-15 22:34,21.29,25.7,0,474.25,0.004020769,0
6527,09-02-15 6:36,19.29,26.39,0,459.5,0.003646457,0
1016,05-02-15 10:46,22.03333333,26.23,454,1013.666667,0.004296435,1
672,05-02-15 5:02,20.9175,23.7225,0,446.5,0.003625149,0
969,05-02-15 9:59,22.1,26.39,444,1037,0.004340553,1
1377,05-02-15 16:46,22.34,26.39,447,1074.75,0.004404907,1
576,05-02-15 3:26,20.945,24.79,0,445,0.003795725,0
4396,07-02-15 19:06,20.15,23.65,0,442,0.003445955,0
3917,07-02-15 11:06,22.34,17.79,344,456.75,0.002962594,0
395,05-02-15 0:24,21.29,25.2,0,454,0.003942048,0
6126,08-02-15 23:55,19.5,27,0,456,0.003780633,0
7060,09-02-15 15:29,21.945,37.475,444,1763.25,0.006123169,1
4754,08-02-15 1:04,19.5,30.1,0,436.5,0.00421765,0
5150,08-02-15 7:40,19.16666667,31.2,0,429.6666667,0.004282425,0
6966,09-02-15 13:56,21.29,32.975,469.25,1130.5,0.005168401,1
7724,10-02-15 2:34,20.245,32.845,0,455.5,0.004824538,0
5355,08-02-15 11:05,19.245,30.55,14,429.5,0.004213265,0
6658,09-02-15 8:48,19.525,27.2925,397,484.75,0.003827824,0
7551,09-02-15 23:41,20.39,33,0,513,0.004891455,0
3594,07-02-15 5:44,19.79,19.2,0,443,0.002732733,0
6524,09-02-15 6:34,19.39,26.29,0,463,0.00365538,0
483,05-02-15 1:53,21.1,25.1,0,440,0.003880502,0
7511,09-02-15 23:00,20.5,33,0,546,0.004925047,0
3216,06-02-15 23:25,20,18.79,0,434.5,0.002709321,0
2984,06-02-15 19:34,20.5,19.29,0,501,0.002869474,0
7600,10-02-15 0:29,20.29,33,0,490,0.004861092,0
3309,07-02-15 0:59,20,18.65,0,435,0.002689047,0
4512,07-02-15 21:02,19.89,26.29,0,438,0.003771391,0
3828,07-02-15 9:38,20.6,18.92666667,196.6666667,456.3333333,0.00283268,0
4720,08-02-15 0:29,19.6,29.7,0,437,0.004187347,0
2689,06-02-15 14:38,22.2,20.5,547,803.75,0.003387225,1
4468,07-02-15 20:18,20,25.2,0,440.5,0.003638983,0
6599,09-02-15 7:49,19.445,26.34,0,470,0.003675002,0
7742,10-02-15 2:51,20.245,32.845,0,453,0.004824538,0
7544,09-02-15 23:34,20.39,33,0,520.5,0.004891455,0
5765,08-02-15 17:55,19.39,27.2,0,426,0.003782676,0
1548,05-02-15 19:38,21.2,19.79,0,516.3333333,0.003074445,0
7185,09-02-15 17:35,22.2675,38.62,433,1978.75,0.006438747,1
3780,07-02-15 8:50,19.675,19.4725,31,455,0.002751889,0
1615,05-02-15 20:44,21.1,19.6,0,484,0.003026056,0
8028,10-02-15 7:38,20.29,33.045,0,447.5,0.004867773,0
4272,07-02-15 17:02,20.7,20.7,0,436.5,0.003118668,0
1888,06-02-15 1:18,20.29,20.7,0,447,0.003040374,0
5317,08-02-15 10:27,19.35666667,30.6,24,426.6666667,0.004249861,0
6329,09-02-15 3:19,19.29,26.79,0,466,0.003702057,0
2910,06-02-15 18:20,21.39,20.5,0,724,0.003222838,0
7225,09-02-15 18:15,21.89,37.4,0,1694,0.006090114,0
6752,09-02-15 10:21,20.79,31.99333333,441,1159.333333,0.004860422,1
755,05-02-15 6:24,20.89,23.1,0,450,0.003523482,0
5499,08-02-15 13:28,20.7,27.79,115.25,428.75,0.004194052,0
1720,05-02-15 22:30,20.5,21,0,453,0.003125123,0
6934,09-02-15 13:24,21.29,33,13,1175.75,0.005172352,0
3885,07-02-15 10:34,21.79,18.2,316.75,453.5,0.002930778,0
4409,07-02-15 19:19,20.1,24.15,0,440,0.003508287,0
3803,07-02-15 9:13,19.945,19.365,112,451,0.00278306,0
6301,09-02-15 2:51,19.39,26.6,0,470.5,0.003698739,0
1156,05-02-15 13:06,22.84,25.9175,496.5,983,0.004459787,1
4936,08-02-15 4:06,19.34,31.2,0,433.5,0.004329246,0
1476,05-02-15 18:26,21.6,23.5,0,748.5,0.003745416,0
3205,06-02-15 23:15,19.79,18.79,0,432,0.002674127,0
473,05-02-15 1:43,21.2,25.05,0,439.5,0.003896723,0
7969,10-02-15 6:39,20.15,33.09,0,451,0.004832109,0
2669,06-02-15 14:19,21.89,19.6,547.75,720.5,0.003176807,1
184,04-02-15 20:54,21.6,26.39,0,507,0.004209139,0
6947,09-02-15 13:37,21.13333333,32.79,454,1094,0.00508959,1
7560,09-02-15 23:50,20.39,32.9,0,506.5,0.004876516,0
3635,07-02-15 6:24,19.7,19.39,0,444,0.002744454,0
1436,05-02-15 17:45,22.13333333,24.2,433,886,0.003986186,1
7904,10-02-15 5:34,20.1,33.045,0,449,0.004810463,0
3721,07-02-15 7:51,19.7,19.5,0,456,0.002760093,0
1278,05-02-15 15:08,22.6,28.2,513.5,1103,0.004784898,1
7770,10-02-15 3:20,20.2,32.9,0,453,0.004819147,0
6554,09-02-15 7:04,19.34,26.05,0,468.5,0.003610495,0
6448,09-02-15 5:18,19.5,26.7,0,461,0.003738374,0
321,04-02-15 23:10,21.2,25.6,0,467.5,0.003982828,0
4637,07-02-15 23:06,19.7,28.945,0,441.5,0.004105793,0
2387,06-02-15 9:36,21.175,21.075,449.5,782.75,0.003270077,1
7608,10-02-15 0:38,20.29,33,0,482.5,0.004861092,0
528,05-02-15 2:38,21.075,24.9725,0,440.75,0.003854707,0
4718,08-02-15 0:28,19.6,29.6,0,434.3333333,0.004173154,0
3613,07-02-15 6:03,19.7,19.39,0,444,0.002744454,0
3712,07-02-15 7:41,19.7,19.39,0,449.5,0.002744454,0
48,04-02-15 18:38,22.39,27.29,0,639,0.004570212,0
5758,08-02-15 17:48,19.39,27.2,0,424,0.003782676,0
5255,08-02-15 9:24,19.29,30.9725,22.8,434.6,0.004284009,0
55,04-02-15 18:45,22.39,27.39,0,626,0.004587082,0
6643,09-02-15 8:32,19.6,26.79,0,476,0.003774582,0
4845,08-02-15 2:35,19.42666667,30.86,0,441,0.004305063,0
5254,08-02-15 9:23,19.272,30.978,24,436.5,0.00427994,0
7584,10-02-15 0:14,20.29,33,0,492,0.004861092,0
5923,08-02-15 20:32,19.39,27.445,0,443.5,0.003816957,0
1822,06-02-15 0:11,20.16666667,21.23,0,446.3333333,0.003094799,0
6907,09-02-15 12:56,21.5,33.56,480.6666667,1312.333333,0.005329592,1
964,05-02-15 9:53,22.1,26.35666667,462.3333333,1033,0.004335033,1
6486,09-02-15 5:55,19.39,26.79,0,462.6666667,0.003725317,0
7938,10-02-15 6:08,20.1,33.09,0,449.5,0.004817065,0
338,04-02-15 23:28,21.2,25.39,0,468,0.003949949,0
7637,10-02-15 1:07,20.29,33,0,478.5,0.004861092,0
975,05-02-15 10:05,22.1,26.445,449.5,1040.25,0.004349663,1
4169,07-02-15 15:19,21.84,18.245,57.25,440.5,0.002947088,0
2604,06-02-15 13:14,21.34,19.7675,51.75,676.25,0.00309755,0
3354,07-02-15 1:44,19.89,18.79,0,438.5,0.002690836,0
4857,08-02-15 2:47,19.29,31.1,0,442,0.004301766,0
2824,06-02-15 16:53,21.745,21.815,444,949,0.003506488,1
3435,07-02-15 3:04,19.79,19,0,430.5,0.002704143,0
6744,09-02-15 10:14,20.745,31.895,433.5,1136,0.004831855,1
3417,07-02-15 2:47,19.89,19,0,442.5,0.00272104,0
1691,05-02-15 22:01,20.7,20.6,0,457.6666667,0.003103527,0
7789,10-02-15 3:39,20.2,32.9,0,451.5,0.004819147,0
1577,05-02-15 20:06,21.2,19.445,0,488.5,0.003020588,0
7440,09-02-15 21:49,20.46333333,33.46666667,0,655.6666667,0.004983872,0
6303,09-02-15 2:53,19.46333333,26.66666667,0,467.6666667,0.003725123,0
4663,07-02-15 23:32,19.7,29.1,0,438,0.004127925,0
4609,07-02-15 22:38,19.7,28.39,0,440.5,0.004026558,0
5454,08-02-15 12:43,19.79,29.9175,293.5,425.5,0.004268622,0
5311,08-02-15 10:21,19.29,30.6,24,431.5,0.004232135,0
5381,08-02-15 11:31,19.1,30.89,13,436.3333333,0.004221877,0
7395,09-02-15 21:04,20.5,34,0,752,0.005075509,0
6299,09-02-15 2:49,19.39,26.65,0,469,0.003705733,0
4153,07-02-15 15:03,22.025,17.9175,77.5,445.5,0.002926955,0
4631,07-02-15 23:00,19.7,28.7,0,440,0.004070813,0
3207,06-02-15 23:17,19.89,18.89,0,436,0.002705218,0
421,05-02-15 0:51,21.05,25.445,0,449,0.003922035,0
4657,07-02-15 23:26,19.7,29.05,0,438,0.004120786,0
3759,07-02-15 8:29,19.7,19.5,12,452.6666667,0.002760093,0
234,04-02-15 21:43,21.42666667,25.73,0,485.3333333,0.004059579,0
5389,08-02-15 11:38,19.1,30.9175,12,433,0.004225661,0
2891,06-02-15 18:01,21.7,20.85666667,433,778,0.003342362,1
7794,10-02-15 3:43,20.2,32.9,0,447,0.004819147,0
3626,07-02-15 6:16,19.7,19.39,0,450,0.002744454,0
2481,06-02-15 11:10,21.79,20.55,487.75,837,0.003311217,1
3392,07-02-15 2:22,19.89,19,0,433,0.00272104,0
7501,09-02-15 22:51,20.5,33.09,0,557,0.004938586,0
103,04-02-15 19:33,22.1,27.2,0,563,0.004474738,0
455,05-02-15 1:25,21.2,25.2,0,450,0.003920204,0
1688,05-02-15 21:58,20.7,20.6,0,463,0.003103527,0
5907,08-02-15 20:17,19.39,27.5,0,437,0.003824654,0
2299,06-02-15 8:09,20.7,19.5,419,533.6666667,0.002937022,1
7127,09-02-15 16:37,22.1,38.79,447,1989,0.006401059,1
7944,10-02-15 6:14,20.1,33.09,0,447,0.004817065,0
6255,09-02-15 2:05,19.39,27.05,0,466,0.00376169,0
3263,07-02-15 0:13,20,18.79,0,441,0.002709321,0
5987,08-02-15 21:36,19.5,27.6,0,448,0.00386517,0
6068,08-02-15 22:58,19.5,27.79,0,449,0.003891944,0
2509,06-02-15 11:38,21.7,20.39,464,803,0.003267184,1
2200,06-02-15 6:29,20.29,18.7,0,433.5,0.002745321,0
4452,07-02-15 20:02,20,25.05,0,441,0.003617197,0
3681,07-02-15 7:11,19.66666667,19.35666667,0,449.3333333,0.002734025,0
5168,08-02-15 7:58,19.29,31.2,0,437,0.004315694,0
4932,08-02-15 4:01,19.39,31.2,0,433,0.004342836,0
7403,09-02-15 21:13,20.5,33.82666667,0,722.6666667,0.005049423,0
695,05-02-15 5:25,20.89,23.5,0,446,0.003584847,0
3470,07-02-15 3:40,19.79,19.2,0,437.3333333,0.002732733,0
2672,06-02-15 14:22,22,19.79,538.3333333,735.6666667,0.003229478,1
6217,09-02-15 1:27,19.39,27.2,0,466.5,0.003782676,0
3665,07-02-15 6:55,19.79,19.2,0,448,0.002732733,0
4794,08-02-15 1:44,19.55,30.34,0,437.5,0.004264836,0
